22,40,1,

41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,
41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,
41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,
41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,
41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,
41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,00,00,00,31,32,33,00,00,00,00,00,00,00,00,00,00,00,00,00,41,
41,41,41,41,41,41,00,00,00,00,00,00,00,00,00,00,00,00,00,41,00,00,00,00,00,00,00,00,00,00,00,41,41,41,41,41,41,41,41,41,
41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,
41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,
41,00,00,00,00,00,00,41,41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,
41,00,00,00,00,00,00,00,00,00,00,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,00,00,00,00,00,00,00,00,41,
41,00,31,32,33,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,
41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,
41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,34,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,
41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,34,12,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,
41,00,00,00,00,00,31,42,43,00,00,00,31,32,32,32,32,32,12,12,12,32,32,32,32,32,33,00,00,00,00,41,41,41,41,41,41,00,00,41,
41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,
41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,
41,00,31,32,33,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,
41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,
41,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,41,
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,
